sampling_name (-),sampling_depth (m),cptu_depth (m),cptu_corr_depth (m),cptu_qc (MPa),cptu_fs (kPa),cptu_u2 (kPa),cptu_Rf (%),cptu_SBT,sampling_unitweight (kN/m3)
NGTS_Clay_ONSB06,7.3,7.299999999999999,7.299999999999999,0.32422222222222224,7.077777777777778,240.68888888888887,1.8993433333333334,3.0,16.39
NGTS_Clay_ONSB06,8.67,8.669999999999998,8.669999999999998,0.35890000000000005,7.1,272.67999999999995,1.7176550000000002,3.0,17.4
NGTS_Clay_ONSB06,8.78,8.78,8.78,0.3688888888888889,7.0,272.0,1.652641111111111,3.0,17.58
NGTS_Clay_ONSB07,5.65,5.65,5.65,0.276,5.7299999999999995,197.21,1.816646,3.0,15.99
NGTS_Clay_ONSB07,5.78,5.779999999999999,5.779999999999999,0.28177777777777774,5.51111111111111,200.46666666666667,1.7122855555555558,3.0,15.84
NGTS_Clay_ONSB07,6.27,6.269999999999999,6.269999999999999,0.30219999999999997,5.92,213.35999999999999,1.7168759999999998,3.0,15.99
NGTS_Clay_ONSB07,6.37,6.369999999999999,6.369999999999999,0.3027,5.8999999999999995,215.58,1.706587,3.0,16.0
NGTS_Clay_ONSB07,7.27,7.269999999999999,7.269999999999999,0.32720000000000005,7.109999999999999,239.13000000000002,1.8947040000000002,3.0,16.21
NGTS_Clay_ONSB07,7.37,7.37,7.37,0.32259999999999994,6.82,246.85,1.83374,3.0,16.33
NGTS_Clay_ONSB07,8.67,8.669999999999998,8.669999999999998,0.35890000000000005,7.1,272.67999999999995,1.7176550000000002,3.0,17.19
NGTS_Clay_ONSB07,8.78,8.78,8.78,0.3688888888888889,7.0,272.0,1.652641111111111,3.0,17.25
NGTS_Clay_ONSB08,6.6,6.6,6.6,0.29400000000000004,5.355555555555555,218.42222222222222,1.586457777777778,3.0,15.71
NGTS_Clay_ONSB08,6.73,6.7299999999999995,6.7299999999999995,0.3096,5.0699999999999985,223.82,1.4305919999999999,3.0,16.69
NGTS_Clay_ONSB08,9.59,9.59,9.59,0.39059999999999995,7.19,300.68999999999994,1.5956829999999997,3.0,17.65
NGTS_Clay_ONSB08,9.7,9.7,9.7,0.394,6.655555555555555,298.94444444444446,1.4667744444444446,3.0,17.84
NGTS_Clay_ONSB09,8.67,8.669999999999998,8.669999999999998,0.35890000000000005,7.1,272.67999999999995,1.7176550000000002,3.0,17.48
NGTS_Clay_ONSB09,8.78,8.78,8.78,0.3688888888888889,7.0,272.0,1.652641111111111,3.0,17.42
NGTS_Clay_ONSB09,9.63,9.629999999999999,9.629999999999999,0.3933,6.94,298.63,1.5323489999999997,3.0,17.92
NGTS_Clay_ONSB09,9.73,9.73,9.73,0.39319999999999994,6.74,301.18,1.4865300000000004,3.0,17.85
NGTS_Clay_ONSB09,10.57,10.57,10.57,0.4534000000000001,8.170000000000002,321.44,1.5791680000000003,3.0,17.92
NGTS_Clay_ONSB09,10.68,10.68,10.68,0.44222222222222224,9.033333333333335,322.79999999999995,1.7847766666666667,3.0,17.84
NGTS_Clay_ONSB10,5.67,5.67,5.67,0.27649999999999997,5.71,198.24,1.806559,3.0,16.1
NGTS_Clay_ONSB10,5.78,5.779999999999999,5.779999999999999,0.28177777777777774,5.51111111111111,200.46666666666667,1.7122855555555558,3.0,16.0
NGTS_Clay_ONSB10,8.67,8.669999999999998,8.669999999999998,0.35890000000000005,7.1,272.67999999999995,1.7176550000000002,3.0,17.86
NGTS_Clay_ONSB10,8.78,8.78,8.78,0.3688888888888889,7.0,272.0,1.652641111111111,3.0,17.62
NGTS_Clay_ONSB11,5.87,5.869999999999999,5.869999999999999,0.2823,5.38,201.79,1.667593,3.0,16.26
NGTS_Clay_ONSB11,6.19,6.1899999999999995,6.1899999999999995,0.2972,6.070000000000001,210.31,1.7909620000000004,3.0,16.22
NGTS_Clay_ONSB11,6.3,6.300000000000001,6.300000000000001,0.3034444444444444,5.833333333333334,214.74444444444444,1.6840166666666667,3.0,16.14
NGTS_Clay_ONSB11,8.93,8.93,8.93,0.37960000000000005,6.140000000000001,270.67,1.4159749999999998,3.0,17.34
NGTS_Clay_ONSB11,9.06,9.06,9.06,0.3896666666666666,7.522222222222222,274.9666666666667,1.6889944444444445,3.0,17.6
NGTS_Clay_ONSB12,5.98,5.98,5.98,0.2797777777777778,5.511111111111111,201.87777777777777,1.7222377777777775,3.0,16.2
NGTS_Clay_ONSB12,6.17,6.17,6.17,0.29510000000000003,6.1400000000000015,209.47000000000003,1.823651,3.0,16.2
NGTS_Clay_ONSB12,6.28,6.279999999999999,6.279999999999999,0.303,5.888888888888889,213.47777777777776,1.703501111111111,3.0,16.14
NGTS_Clay_ONSB12,9.25,9.25,9.25,0.3961,7.69,289.71,1.693161,3.0,17.55
NGTS_Clay_ONSB12,9.37,9.37,9.37,0.3962,7.279999999999999,292.59000000000003,1.601156,3.0,17.72
NGTS_Clay_ONSB13,6.1,6.1,6.1,0.28522222222222227,6.144444444444444,204.7111111111111,1.8842622222222225,3.0,16.03
NGTS_Clay_ONSB13,7.04,7.04,7.04,0.308,5.977777777777778,232.46666666666664,1.6817111111111114,3.0,16.73
NGTS_Clay_ONSB14,12.34,12.339999999999998,12.339999999999998,0.41797499999999993,11.183333333333335,357.2916666666667,2.252326666666667,3.0,17.64
NGTS_Clay_ONSB21,11.7,11.7,11.7,0.4723333333333334,9.044444444444444,357.1888888888889,1.6637300000000002,3.0,16.93
NGTS_Clay_ONSB21,11.83,11.83,11.83,0.4747,7.92,365.51,1.446606,3.0,17.47
NGTS_Clay_ONSB21,12.83,12.829999999999998,12.829999999999998,0.49939999999999996,9.55,372.42,1.6643520000000003,3.0,17.53
NGTS_Clay_ONSB21,12.9,12.9,12.9,0.49599999999999994,9.622222222222222,378.5333333333333,1.6828066666666668,3.0,17.41
NGTS_Clay_ONSB21,13.75,13.75,13.75,0.5106,7.839999999999999,413.52,1.3216309999999998,3.0,15.86
NGTS_Clay_ONSB21,13.83,13.830000000000002,13.830000000000002,0.5133000000000001,7.739999999999999,415.62,1.2978219999999998,3.0,16.25
NGTS_Clay_ONSB22,5.7,5.7,5.7,0.27655555555555555,5.633333333333334,199.07777777777775,1.7814855555555553,3.0,15.92
NGTS_Clay_ONSB22,5.78,5.779999999999999,5.779999999999999,0.28177777777777774,5.51111111111111,200.46666666666667,1.7122855555555558,3.0,15.75
NGTS_Clay_ONSB22,6.9,6.8999999999999995,6.8999999999999995,0.3178888888888889,6.477777777777778,227.0888888888889,1.783317777777778,3.0,16.08
NGTS_Clay_ONSB22,6.98,6.98,6.98,0.3164444444444445,6.533333333333334,233.54444444444445,1.7992177777777778,3.0,15.93
NGTS_Clay_ONSB22,7.53,7.530000000000001,7.530000000000001,0.3302,6.5200000000000005,252.82999999999998,1.712676,3.0,15.99
NGTS_Clay_ONSB22,7.65,7.65,7.65,0.33120000000000005,6.639999999999999,251.92000000000002,1.740372,3.0,15.45
NGTS_Clay_ONSB22,13.7,13.7,13.7,0.5107777777777778,7.888888888888889,414.4333333333333,1.3289066666666665,3.0,17.74
NGTS_Clay_ONSB22,13.78,13.78,13.78,0.512888888888889,7.788888888888888,413.7,1.3077788888888888,3.0,17.54
NGTS_Clay_ONSB22,14.45,14.45,14.45,0.5245,8.190000000000001,447.30999999999995,1.333859,3.0,16.15
NGTS_Clay_ONSB22,14.58,14.58,14.58,0.5262222222222221,8.3,440.4666666666667,1.3533055555555555,3.111111111111111,16.16
NGTS_Clay_ONSB22,15.28,15.279999999999998,15.279999999999998,0.5935555555555555,11.68888888888889,461.0888888888889,1.7052011111111112,3.0,15.8
NGTS_Clay_ONSB22,15.35,15.35,15.35,0.602,11.489999999999998,469.21000000000004,1.651991,3.0,15.66
NGTS_Clay_ONSB25,8.91,8.91,8.91,0.3789,6.24,269.99,1.442192,3.0,16.67
NGTS_Clay_ONSB25,8.98,8.979999999999999,8.979999999999999,0.3813333333333333,6.222222222222223,270.8111111111111,1.4292500000000001,3.0,16.53
NGTS_Clay_ONSB25,9.18,9.18,9.18,0.398111111111111,8.244444444444445,286.67777777777775,1.8102500000000004,3.0,16.67
NGTS_Clay_ONSB25,10.14,10.14,10.14,0.4116666666666666,7.488888888888888,318.67777777777775,1.5756677777777774,3.0,17.31
NGTS_Clay_ONSB25,10.16,10.159999999999998,10.159999999999998,0.41155555555555545,7.211111111111112,322.2222222222223,1.516242222222222,3.0,17.69
NGTS_Clay_ONSB25,10.66,10.659999999999998,10.659999999999998,0.4442222222222222,8.866666666666667,323.24444444444447,1.7439355555555556,3.0,18.03
NGTS_Clay_ONSB25,10.79,10.79,10.79,0.4319,9.7,324.25999999999993,1.953687,3.0,17.67
NGTS_Clay_ONSB27,8.7,8.7,8.7,0.3608888888888889,7.166666666666667,272.18888888888887,1.7255255555555555,3.0,16.83
NGTS_Clay_ONSB27,8.78,8.78,8.78,0.3688888888888889,7.0,272.0,1.652641111111111,3.0,16.51
NGTS_Clay_ONSB27,10.1,10.100000000000001,10.100000000000001,0.41011111111111104,7.622222222222222,312.52222222222224,1.6132177777777779,3.0,17.67
NGTS_Clay_ONSB27,10.18,10.18,10.18,0.413,6.9222222222222225,323.8,1.4513733333333332,3.0,17.46
NGTS_Clay_ONSB27,10.65,10.65,10.65,0.44460000000000005,8.809999999999999,323.25,1.7314429999999998,3.0,17.77
NGTS_Clay_ONSB27,10.76,10.76,10.76,0.4324444444444444,9.755555555555555,322.91111111111115,1.964101111111111,3.0,17.78
NGTS_Clay_ONSB27,11.55,11.549999999999999,11.549999999999999,0.47120000000000006,8.68,347.63,1.6055389999999998,3.0,17.86
NGTS_Clay_ONSB27,11.71,11.709999999999999,11.709999999999999,0.4720000000000001,8.96,358.90000000000003,1.648131,3.0,17.73
NGTS_Clay_ONSB27,11.87,11.87,11.87,0.47539999999999993,7.9399999999999995,365.62,1.4480270000000002,3.0,17.88
NGTS_Clay_ONSB27,12.73,12.73,12.73,0.5,9.059999999999999,378.65,1.5727090000000001,3.0,17.44
NGTS_Clay_ONSB27,13.57,13.569999999999999,13.569999999999999,0.5175,8.87,418.9,1.4742199999999999,3.0,17.68
NGTS_Clay_ONSB28,8.54,8.54,8.54,0.35866666666666663,7.055555555555555,268.73333333333335,1.7108755555555555,3.0,16.34
NGTS_Clay_ONSB28,8.7,8.7,8.7,0.3608888888888889,7.166666666666667,272.18888888888887,1.7255255555555555,3.0,16.56
NGTS_Clay_ONSB28,9.65,9.65,9.65,0.3944,6.88,298.36,1.515549,3.0,17.13
NGTS_Clay_ONSB28,9.73,9.73,9.73,0.39319999999999994,6.74,301.18,1.4865300000000004,3.0,17.07
NGTS_Clay_ONSB28,10.65,10.65,10.65,0.44460000000000005,8.809999999999999,323.25,1.7314429999999998,3.0,17.95
NGTS_Clay_ONSB28,10.67,10.669999999999998,10.669999999999998,0.44279999999999997,9.000000000000002,323.29,1.775711,3.0,17.63
NGTS_Clay_ONSB29,6.9,6.900833333333332,6.900833333333332,0.24138333333333337,7.175,225.63333333333335,2.465896666666667,3.0,15.75
NGTS_Clay_ONSB29,9.96,9.961666666666666,9.961666666666666,0.33225,9.558333333333335,313.75833333333327,2.3826766666666663,3.0,15.87
NGTS_Clay_ONSB41,3.12,3.1200000000000006,3.1200000000000006,0.20607499999999998,5.433333333333333,135.58333333333334,2.303244166666667,3.0,15.8
NGTS_Clay_ONSB41,3.34,3.3385714285714285,3.3385714285714285,0.20485714285714285,5.478571428571429,138.77857142857144,2.3271949999999997,3.0,15.94
NGTS_Clay_ONSB41,3.48,3.4820000000000007,3.4820000000000007,0.20323000000000002,5.65,145.14000000000001,2.402606,3.0,15.81
NGTS_Clay_ONSB41,5.12,5.12,5.12,0.18978461538461536,4.776923076923077,171.2,2.1010292307692313,3.0,15.62
NGTS_Clay_ONSB41,5.22,5.220000000000001,5.220000000000001,0.18274285714285715,5.285714285714286,175.27142857142857,2.3888257142857143,3.0,15.3
NGTS_Clay_ONSB41,5.27,5.270909090909091,5.270909090909091,0.19061818181818183,4.881818181818181,175.86363636363637,2.129101818181818,3.0,15.54
NGTS_Clay_ONSB41,5.47,5.4700000000000015,5.4700000000000015,0.17642500000000003,4.466666666666666,175.23333333333332,2.0789533333333337,3.0,15.44
NGTS_Clay_ONSB41,5.63,5.630000000000001,5.630000000000001,0.19241818181818182,4.618181818181819,183.89999999999998,1.9831209090909097,3.0,15.39
NGTS_Clay_ONSB41,6.62,6.620769230769229,6.620769230769229,0.22544615384615385,6.700000000000001,215.7076923076923,2.4550961538461538,3.0,15.49
NGTS_Clay_ONSB41,6.84,6.84,6.84,0.23168333333333335,7.574999999999999,222.0583333333333,2.7002183333333334,3.0,15.71
NGTS_Clay_ONSB41,6.97,6.969166666666667,6.969166666666667,0.24085000000000004,7.125,224.42499999999998,2.4554708333333335,3.0,15.73
NGTS_Clay_ONSB41,8.62,8.619230769230768,8.619230769230768,0.3020307692307692,9.076923076923077,270.5153846153846,2.5105938461538457,3.0,16.03
NGTS_Clay_ONSB41,8.67,8.670000000000002,8.670000000000002,0.30125,9.208333333333332,269.0833333333333,2.5547958333333334,3.0,16.31
NGTS_Clay_ONSB41,8.72,8.72090909090909,8.72090909090909,0.2895272727272727,9.490909090909092,269.29090909090905,2.7212518181818184,3.0,15.59
NGTS_Clay_ONSB41,8.87,8.870769230769229,8.870769230769229,0.3033076923076923,8.746153846153847,277.4307692307692,2.4009092307692304,3.0,16.13
NGTS_Clay_ONSB41,9.02,9.019090909090908,9.019090909090908,0.3266454545454545,9.845454545454546,261.1727272727273,2.5640354545454547,3.0,16.43
NGTS_Clay_ONSB41,10.18,10.180833333333332,10.180833333333332,0.33792500000000003,9.900000000000002,314.93333333333334,2.431690833333333,3.0,16.44
NGTS_Clay_ONSB41,10.32,10.321428571428573,10.321428571428573,0.34090714285714274,9.842857142857143,306.79285714285714,2.411485,3.0,16.6
NGTS_Clay_ONSB41,10.48,10.479999999999999,10.479999999999999,0.34856666666666664,10.51666666666667,334.85833333333335,2.490985,3.0,17.28
NGTS_Clay_ONSB41,11.12,11.120000000000001,11.120000000000001,0.36004285714285716,11.792857142857144,331.87857142857143,2.7235335714285713,3.0,16.78
NGTS_Clay_ONSB41,11.37,11.37,11.37,0.38590833333333335,11.408333333333331,310.97499999999997,2.5113675,3.0,17.28
NGTS_Clay_ONSB41,11.5,11.5,11.5,0.3578923076923077,11.85384615384615,337.7461538461538,2.7426384615384616,3.0,17.33
NGTS_Clay_ONSB41,12.18,12.180769230769231,12.180769230769231,0.3357384615384615,10.469230769230771,382.0692307692307,2.4935630769230768,3.0,17.59
NGTS_Clay_ONSB41,12.32,12.321333333333335,12.321333333333335,0.37817333333333336,8.033333333333333,351.6066666666667,1.7633433333333335,3.0,17.66
NGTS_Clay_ONSB41,12.48,12.48,12.48,0.40096363636363636,10.68181818181818,376.6363636363636,2.207763636363637,3.0,17.79
NGTS_Clay_ONSB41,14.12,14.12090909090909,14.12090909090909,0.4361909090909091,8.945454545454545,428.91818181818184,1.6860790909090908,3.0,17.01
NGTS_Clay_ONSB41,14.5,14.499999999999998,14.499999999999998,0.4658923076923077,7.8692307692307715,445.4769230769231,1.3954946153846153,3.0,18.53
NGTS_Clay_ONSB41,14.63,14.630833333333328,14.630833333333328,0.4734666666666667,8.975,454.43333333333334,1.5651333333333335,3.0,17.23
NGTS_Clay_ONSB41,16.12,16.11769230769231,16.11769230769231,0.5099000000000001,12.161538461538461,487.23076923076917,1.9707846153846154,3.0,17.48
NGTS_Clay_ONSB41,16.17,16.170833333333338,16.170833333333338,0.5000500000000001,12.175000000000002,491.12500000000006,2.002161666666667,3.0,17.48
NGTS_Clay_ONSB41,16.22,16.219999999999995,16.219999999999995,0.5037,11.966666666666669,484.04166666666674,1.9611141666666667,3.0,17.13
NGTS_Clay_ONSB41,16.4,16.400000000000002,16.400000000000002,0.5332000000000001,12.174999999999999,492.52500000000003,1.8977716666666664,3.0,17.28
NGTS_Clay_ONSB41,16.54,16.540000000000003,16.540000000000003,0.5182818181818182,12.890909090909092,504.6636363636363,2.048413636363636,3.0,17.25
NGTS_Clay_ONSB41,19.12,19.121000000000002,19.121000000000002,0.5959500000000001,12.25,562.7,1.701924,3.0,17.75
NGTS_Clay_ONSB41,19.17,19.17,19.17,0.5992583333333333,11.75,575.9250000000001,1.6186075000000002,3.0,18.06
NGTS_Clay_ONSB41,19.22,19.219999999999995,19.219999999999995,0.618675,11.400000000000004,571.5583333333333,1.5313516666666664,3.0,17.91
NGTS_Clay_ONSB41,19.36,19.360000000000003,19.360000000000003,0.6069166666666665,13.466666666666663,529.2583333333333,1.8616991666666667,3.0,17.9
NGTS_Clay_ONSB41,19.52,19.520833333333332,19.520833333333332,0.7133333333333334,9.233333333333336,539.8416666666667,1.1097499999999998,4.0,17.97
NGTS_Clay_ONSB43,2.95,2.95,2.95,0.1912,8.91,201.927,3.688782,3.0,15.88
NGTS_Clay_ONSB43,3.05,3.0500000000000003,3.0500000000000003,0.17579999999999998,8.790000000000001,206.13299999999998,3.8756609999999996,2.9,16.03
NGTS_QClay_TILB06,8.175,8.18,8.18,0.7398,6.174,678.728,0.716306,4.0,17.5
NGTS_QClay_TILB06,15.43,15.43,15.43,1.0214999999999999,8.693333333333333,949.2583333333333,0.7299266666666666,4.0,17.09
NGTS_QClay_TILB06,11.225,11.28,11.28,0.9436,7.448,845.7360000000001,0.6814060000000001,4.0,17.98
NGTS_QClay_TILB06,9.23,9.23,9.23,0.7871666666666667,6.176666666666667,742.7833333333332,0.6710316666666666,4.0,17.47
NGTS_QClay_TILB06,10.28,10.28,10.28,0.8224,6.5840000000000005,800.158,0.68138,4.0,17.51
NGTS_QClay_TILB06,12.28,12.28,12.28,0.8867999999999998,7.846000000000001,875.732,0.7512840000000001,4.0,17.67
NGTS_QClay_TILB06,17.175,17.18,17.18,1.1074000000000002,9.578,1098.666,0.7340259999999998,4.4,18.31
NGTS_QClay_TILB06,8.18,8.18,8.18,0.7398,6.174,678.728,0.716306,4.0,
NGTS_QClay_TILB06,9.18,9.18,9.18,0.7736000000000001,6.038,734.874,0.666582,4.0,
NGTS_QClay_TILB06,10.24,10.24,10.24,0.8144,6.698,800.6940000000001,0.6995119999999999,4.0,
NGTS_QClay_TILB06,10.28,10.28,10.28,0.8224,6.5840000000000005,800.158,0.68138,4.0,
NGTS_QClay_TILB06,11.23,11.229999999999999,11.229999999999999,0.884,7.161666666666666,830.5733333333333,0.6956333333333333,4.0,
NGTS_QClay_TILB06,12.23,12.229999999999999,12.229999999999999,0.8926666666666666,7.936666666666667,877.035,0.7557300000000001,4.0,
NGTS_QClay_TILB06,14.32,14.319999999999999,14.319999999999999,0.9548,8.978,955.566,0.797846,4.0,
NGTS_QClay_TILB06,14.33,14.329999999999998,14.329999999999998,0.9583333333333334,8.883333333333333,957.7066666666666,0.7867216666666667,4.0,
NGTS_QClay_TILB06,15.43,15.43,15.43,1.0214999999999999,8.693333333333333,949.2583333333333,0.7299266666666666,4.0,
NGTS_QClay_TILB06,16.13,16.13,16.13,1.0656666666666668,9.401666666666667,1023.975,0.7520583333333333,4.0,
NGTS_QClay_TILB06,17.17,17.169999999999998,17.169999999999998,1.1107500000000001,9.6125,1099.475,0.7347524999999999,4.5,
NGTS_QClay_TILB06,19.23,19.23,19.23,1.1768333333333332,10.325000000000001,1201.395,0.741405,4.833333333333333,
NGTS_QClay_TILB06,10.28,10.28,10.28,0.8224,6.5840000000000005,800.158,0.68138,4.0,
NGTS_QClay_TILB06,12.23,12.229999999999999,12.229999999999999,0.8926666666666666,7.936666666666667,877.035,0.7557300000000001,4.0,
NGTS_QClay_TILB06,10.28,10.28,10.28,0.8224,6.5840000000000005,800.158,0.68138,4.0,16.98
NGTS_QClay_TILB06,14.38,14.379999999999999,14.379999999999999,0.9907999999999999,8.574,966.4200000000001,0.7363120000000001,4.0,17.01
NGTS_QClay_TILB06,8.17,8.17,8.17,0.7358333333333333,6.161666666666666,677.6133333333333,0.7183916666666667,4.0,17.31
NGTS_QClay_TILB06,9.25,9.25,9.25,0.7965,6.1625,745.8225,0.66224,4.0,17.8
NGTS_QClay_TILB06,10.4,10.4,10.4,0.8106,6.702,792.692,0.703158,4.0,17.8
NGTS_QClay_TILB06,11.27,11.27,11.27,0.9457499999999999,7.345,841.795,0.6714950000000001,4.0,18.72
NGTS_QClay_TILB06,12.31,12.31,12.31,0.8929999999999999,7.7266666666666675,873.2999999999998,0.7359033333333332,4.0,17.35
NGTS_QClay_TILB06,13.18,13.180000000000001,13.180000000000001,0.9094,7.234,874.2,0.678288,4.0,18.0
NGTS_QClay_TILB06,14.49,14.49,14.49,0.9848333333333333,8.44,924.5916666666667,0.7335316666666666,4.166666666666667,18.04
NGTS_QClay_TILB06,15.4,15.4,15.4,1.0102,8.904,956.9559999999999,0.754238,4.0,17.99
NGTS_QClay_TILB06,16.16,16.16,16.16,1.0654,9.362,1026.8339999999998,0.748668,4.0,18.0
NGTS_QClay_TILB06,17.17,17.169999999999998,17.169999999999998,1.1056666666666668,9.665,1098.9566666666667,0.7416683333333333,4.333333333333333,18.7
NGTS_QClay_TILB06,18.08,18.080000000000002,18.080000000000002,1.2151999999999998,10.662,1181.1740000000002,0.7472619999999999,5.0,18.11
NGTS_QClay_TILB06,19.35,19.349999999999998,19.349999999999998,1.1809999999999998,10.284999999999998,1204.51,0.7357833333333333,5.0,18.41
NGTS_QClay_TILB06,19.85,19.849999999999998,19.849999999999998,1.2720000000000002,11.040000000000001,1250.585,0.738565,4.833333333333333,19.25
NGTS_QClay_TILB06,8.08,8.08,8.08,0.7203999999999999,6.442,674.7819999999999,0.7652979999999999,4.0,
NGTS_QClay_TILB06,8.28,8.28,8.28,0.719,6.2540000000000004,677.982,0.7437739999999999,4.0,
NGTS_QClay_TILB06,17.05,17.049999999999997,17.049999999999997,1.088,10.195,1085.29,0.7944049999999999,4.0,
NGTS_QClay_TILB06,17.25,17.25,17.25,1.0976666666666668,9.42,1105.5400000000002,0.7271350000000001,4.333333333333333,
NGTS_QClay_TILB06,18.13,18.13,18.13,1.1781666666666666,10.561666666666666,1172.3400000000001,0.7601783333333335,5.0,
NGTS_QClay_TILB06,18.33,18.33,18.33,1.132,9.85,1159.3816666666667,0.7347066666666667,4.666666666666667,
NGTS_QClay_TILB06,19.15,19.15,19.15,1.1918333333333333,9.953333333333333,1199.1116666666667,0.7076816666666668,5.0,
NGTS_QClay_TILB06,19.32,19.32,19.32,1.174,10.434000000000001,1199.926,0.75075,4.8,
NGTS_QClay_TILB06,19.77,19.77,19.77,1.2983333333333333,10.913333333333332,1249.131666666667,0.7172833333333332,5.0,
NGTS_QClay_TILB06,19.95,19.95,19.95,1.2181666666666666,10.576666666666666,1221.7333333333333,0.7363649999999998,4.833333333333333,
NGTS_QClay_TILB06,9.1,9.1,9.1,0.7518,6.0280000000000005,729.428,0.6828339999999999,4.0,
NGTS_QClay_TILB06,9.25,9.25,9.25,0.7961666666666667,6.208333333333333,746.2516666666667,0.66737,4.0,
NGTS_QClay_TILB06,10.15,10.149999999999999,10.149999999999999,0.8111666666666667,6.94,800.9266666666667,0.7267666666666668,4.0,
NGTS_QClay_TILB06,10.39,10.389999999999999,10.389999999999999,0.8091666666666666,6.72,794.375,0.7058800000000001,4.0,
NGTS_QClay_TILB06,11.1,11.1,11.1,0.8437999999999999,6.9399999999999995,823.0719999999999,0.699722,4.0,
NGTS_QClay_TILB06,11.3,11.3,11.3,0.952,7.536,850.54,0.68345,4.0,
NGTS_QClay_TILB06,12.2,12.2,12.2,0.9006000000000001,7.981999999999999,878.326,0.7542199999999999,4.0,
