sampling_name (-),sampling_depth (m),cptu_depth (m),cptu_corr_depth (m),cptu_qc (MPa),cptu_fs (kPa),cptu_u2 (kPa),cptu_Rf (%),cptu_SBT,sampling_unitweight (kN/m3)
NGTS_QClay_TILB06,12.52,12.52,12.52,0.8772,7.877999999999998,857.1939999999998,0.7605319999999999,4.0,
NGTS_QClay_TILB06,13.23,13.230000000000002,13.230000000000002,0.9161666666666668,7.378333333333333,877.0933333333334,0.6869583333333332,4.0,
NGTS_QClay_TILB06,13.4,13.4,13.4,0.8858,7.764,900.9199999999998,0.7410640000000001,4.0,
NGTS_QClay_TILB06,14.25,14.25,14.25,0.9683333333333334,9.06,951.8983333333334,0.7962066666666666,4.0,
NGTS_QClay_TILB06,14.49,14.49,14.49,0.9848333333333333,8.44,924.5916666666667,0.7335316666666666,4.166666666666667,
NGTS_QClay_TILB06,15.3,15.3,15.3,1.0138,8.268,954.04,0.697448,4.0,
NGTS_QClay_TILB06,15.48,15.479999999999999,15.479999999999999,1.0206,8.303999999999998,948.5939999999998,0.6970379999999999,4.0,
NGTS_QClay_TILB06,16.05,16.049999999999997,16.049999999999997,1.0553333333333332,9.528333333333334,1021.0400000000001,0.7693099999999999,4.0,
NGTS_QClay_TILB06,16.15,16.15,16.15,1.0651666666666666,9.435,1024.9533333333334,0.7548916666666666,4.0,
NGTS_QClay_TILB19,10.18,10.18,10.18,0.8042,7.0840000000000005,802.972,0.746548,4.0,17.47
NGTS_QClay_TILB19,10.18,10.18,10.18,0.8042,7.0840000000000005,802.972,0.746548,4.0,18.62
NGTS_QClay_TILB19,14.35,14.350000000000001,14.350000000000001,0.9688333333333334,8.703333333333333,959.9316666666667,0.7631416666666667,4.0,18.67
NGTS_QClay_TILB19,14.35,14.350000000000001,14.350000000000001,0.9688333333333334,8.703333333333333,959.9316666666667,0.7631416666666667,4.0,18.07
NGTS_QClay_TILB19,10.18,10.18,10.18,0.8042,7.0840000000000005,802.972,0.746548,4.0,17.14
NGTS_QClay_TILB19,14.35,14.350000000000001,14.350000000000001,0.9688333333333334,8.703333333333333,959.9316666666667,0.7631416666666667,4.0,18.08
NGTS_QClay_TILB19,10.4,10.4,10.4,0.8106,6.702,792.692,0.703158,4.0,17.8
NGTS_QClay_TILB19,14.4,14.4,14.4,1.0008000000000001,8.524,964.392,0.725914,4.0,17.9
NGTS_QClay_TILB19,10.15,10.149999999999999,10.149999999999999,0.8111666666666667,6.94,800.9266666666667,0.7267666666666668,4.0,
NGTS_QClay_TILB19,14.32,14.319999999999999,14.319999999999999,0.9548,8.978,955.566,0.797846,4.0,
NGTS_QClay_TILB19,10.25,10.25,10.25,0.8128333333333333,6.633333333333334,800.035,0.6938133333333333,4.0,
NGTS_QClay_TILB19,10.25,10.25,10.25,0.8128333333333333,6.633333333333334,800.035,0.6938133333333333,4.0,
NGTS_QClay_TILB19,10.25,10.25,10.25,0.8128333333333333,6.633333333333334,800.035,0.6938133333333333,4.0,
NGTS_QClay_TILB19,14.42,14.419999999999998,14.419999999999998,1.0033999999999998,8.508000000000001,961.2980000000001,0.7232559999999999,4.0,
NGTS_QClay_TILB19,14.42,14.419999999999998,14.419999999999998,1.0033999999999998,8.508000000000001,961.2980000000001,0.7232559999999999,4.0,
NGTS_QClay_TILB19,14.42,14.419999999999998,14.419999999999998,1.0033999999999998,8.508000000000001,961.2980000000001,0.7232559999999999,4.0,
NGTS_QClay_TILB17,10.4,10.4,10.4,0.64662,3.7600000000000002,644.36,0.49311000000000005,4.0,17.3
NGTS_QClay_TILB17,10.23,10.23,10.23,0.6638499999999999,3.816666666666667,645.1500000000001,0.489315,4.0,
NGTS_QClay_TILB17,10.61,10.61,10.61,0.6739499999999999,3.8666666666666667,640.8666666666667,0.48988500000000007,4.0,
NGTS_QClay_TILB17,14.19,14.19,14.19,0.7743833333333333,4.816666666666666,772.2166666666667,0.527565,4.0,
NGTS_QClay_TILB17,14.64,14.639999999999997,14.639999999999997,0.8149200000000001,4.8,798.0400000000001,0.500954,4.0,
NGTS_QClay_TILB17,10.13,10.129999999999999,10.129999999999999,0.6679166666666667,3.9499999999999997,642.85,0.50415,4.0,
NGTS_QClay_TILB17,14.28,14.280000000000001,14.280000000000001,0.78732,4.46,780.3000000000001,0.481686,4.0,
NGTS_Sand_OYSB09,2.0,2.0,2.0,0.5913,-1.2,20.9,-0.2018,1.0,16.89
NGTS_Sand_OYSB09,2.64,2.64,2.6349999999999993,5.110130000000001,16.029999999999998,18.56,0.31887,6.0,16.89
NGTS_Sand_OYSB09,3.0,3.0,2.995,5.841669999999999,12.9,9.809999999999999,0.221915,6.0,14.92
NGTS_Sand_OYSB09,3.47,3.47,3.465,11.51941,52.7,44.32,0.454136,6.0,14.92
NGTS_Sand_OYSB09,6.0,6.0,6.0200000000000005,5.007160000000001,27.580000000000002,33.54,0.5554,5.6,20.22
NGTS_Sand_OYSB09,6.5,6.5,6.495,6.76233,13.830000000000002,46.64,0.204792,6.0,20.22
NGTS_Sand_OYSB09,7.0,7.0,6.995,2.40395,36.88,82.65,1.535158,4.7,19.35
NGTS_Sand_OYSB09,7.62,7.62,7.615,5.132560000000001,34.92,149.23000000000002,0.6761030000000001,5.9,19.35
NGTS_Sand_OYSB09,8.0,8.0,7.994999999999999,11.53164,52.83,112.07000000000001,0.469301,6.0,13.08
NGTS_Sand_OYSB09,8.64,8.64,8.635,8.821270000000002,50.35999999999999,63.09000000000001,0.569342,6.0,13.08
NGTS_Sand_OYSB09,9.0,9.0,8.995,8.072439999999999,29.379999999999995,74.85,0.366201,6.0,19.61
NGTS_Sand_OYSB09,9.61,9.61,9.605,10.08515,42.28000000000001,105.08,0.41703999999999997,6.0,19.61
NGTS_Sand_OYSB09,10.0,10.0,9.995,7.12226,35.40000000000001,83.07000000000001,0.49412899999999993,6.0,19.48
NGTS_Sand_OYSB09,10.61,10.61,10.605,2.6210199999999997,36.330000000000005,127.32000000000001,1.3829540000000002,4.9,19.48
NGTS_Sand_OYSB09,11.0,11.0,10.995,2.71414,27.409999999999997,175.38,1.030451,4.9,19.03
NGTS_Sand_OYSB09,11.62,11.62,11.614999999999998,5.91737,59.370000000000005,139.95,1.002614,5.2,19.03
NGTS_Sand_OYSB09,12.0,12.0,11.995,2.94839,53.410000000000004,132.05,1.8329619999999998,4.5,18.98
NGTS_Sand_OYSB09,12.64,12.64,12.635,4.18367,55.580000000000005,139.21999999999997,1.3244310000000001,5.0,18.98
NGTS_Sand_OYSB09,13.0,13.0,12.995,4.00368,59.0,141.95000000000002,1.493299,5.0,18.42
NGTS_Sand_OYSB09,13.62,13.62,13.615,2.9394799999999996,42.63,271.34,1.493919,4.7,18.42
NGTS_Sand_OYSB09,14.0,14.0,13.995,3.1726600000000005,41.75,209.08999999999997,1.305222,4.9,18.76
NGTS_Sand_OYSB09,14.62,14.62,14.614999999999998,1.4770800000000002,32.86000000000001,277.6,2.162162,4.0,18.76
NGTS_Sand_OYSB09,15.0,15.0,14.995,1.5874000000000001,27.790000000000003,302.25000000000006,1.6744790000000003,4.1,18.38
NGTS_Sand_OYSB09,15.61,15.61,15.604999999999999,4.891789999999999,71.84,214.77000000000004,1.4584599999999999,5.0,18.38
NGTS_Sand_OYSB09,16.0,16.0,15.995,3.2543899999999994,48.49999999999999,251.77000000000004,1.5115009999999998,4.8,18.41
NGTS_Sand_OYSB09,16.6,16.6,16.595,3.5706300000000004,70.82,202.32000000000005,2.0892150000000003,4.5,18.41
NGTS_Sand_OYSB09,17.0,17.0,16.994999999999997,2.45322,41.85,294.55000000000007,1.689292,4.3,19.28
NGTS_Sand_OYSB09,17.61,17.61,17.605000000000004,4.341659999999999,51.68000000000001,272.2,1.2469320000000002,4.9,19.28
NGTS_Sand_OYSB09,18.0,18.0,17.994999999999997,2.82304,58.33,250.22000000000003,1.9065750000000006,4.5,18.55
NGTS_Sand_OYSB09,18.64,18.64,18.635,7.458830000000001,46.5,241.07,0.6293059999999999,5.9,18.55
NGTS_Sand_OYSB09,19.0,19.0,18.994999999999997,6.535030000000001,63.38000000000001,226.87000000000003,0.9858370000000001,5.6,17.27
NGTS_Sand_OYSB09,19.68,19.68,19.675,4.927480000000001,86.27000000000001,238.29999999999995,1.8487029999999998,4.8,17.27
NGTS_Silt_HALB01,3.05,3.05,3.05,1.2745454545454544,22.914545454545454,49.89909090909091,1.78771,4.0,18.4
NGTS_Silt_HALB01,3.4,3.4,3.4,2.758363636363636,10.78818181818182,127.9672727272727,0.39206090909090907,5.0,18.97
NGTS_Silt_HALB01,3.78,3.775,3.775,0.9360000000000002,14.920000000000003,84.626,1.5703390000000002,4.0,19.2
NGTS_Silt_HALB01,4.04,4.035,4.035,0.9470000000000001,3.93,90.34700000000001,0.418306,4.5,19.1
NGTS_Silt_HALB01,4.37,4.364999999999999,4.364999999999999,1.5759,5.245999999999999,138.848,0.31922799999999996,5.0,19.518047888857645
NGTS_Silt_HALB01,4.39,4.385,4.385,1.4289,4.433000000000001,128.44,0.30144699999999996,4.9,19.58
NGTS_Silt_HALB01,4.47,4.465,4.465,0.6086,4.646,113.02199999999999,0.7652629999999999,3.8,18.96
NGTS_Silt_HALB01,4.65,4.645,4.645,0.617,4.762,99.233,0.733014,4.0,18.5
NGTS_Silt_HALB01,4.79,4.785,4.785,0.7171000000000001,4.4510000000000005,107.14699999999999,0.5973200000000001,4.0,18.96824913701348
NGTS_Silt_HALB01,5.3,5.295,5.295,0.6028,4.271,120.64800000000001,0.6791910000000001,3.7,18.96
NGTS_Silt_HALB01,5.3,5.295,5.295,0.6028,4.271,120.64800000000001,0.6791910000000001,3.7,18.96
NGTS_Silt_HALB01,5.3,5.295,5.295,0.6028,4.271,120.64800000000001,0.6791910000000001,3.7,18.95
NGTS_Silt_HALB01,5.79,5.785,5.785,0.6897,8.320999999999998,121.63999999999997,1.153209,4.0,19.18
NGTS_Silt_HALB01,6.05,6.045,6.045,0.7739,7.909000000000001,134.156,0.9749950000000001,4.0,18.53
NGTS_Silt_HALB01,6.38,6.375,6.375,0.8096,7.914000000000001,148.678,0.9308489999999999,4.0,18.94
NGTS_Silt_HALB01,6.79,6.784999999999999,6.784999999999999,0.9911000000000001,12.52,149.64600000000002,1.212152,4.0,19.37
NGTS_Silt_HALB01,7.05,7.045,7.045,0.9493,13.049999999999997,151.534,1.3187030000000002,4.0,19.02
NGTS_Silt_HALB01,7.39,7.385,7.385,0.8378,9.951000000000002,168.6,1.123437,4.0,19.08
NGTS_Silt_HALB01,7.5,7.495,7.495,0.7839000000000002,9.317,169.76999999999998,1.119086,4.0,19.22
NGTS_Silt_HALB01,7.5,7.495,7.495,0.7839000000000002,9.317,169.76999999999998,1.119086,4.0,19.22
NGTS_Silt_HALB01,7.55,7.545,7.545,0.7723,8.863,172.76,1.0809539999999997,4.0,19.0
NGTS_Silt_HALB01,7.55,7.545,7.545,0.7723,8.863,172.76,1.0809539999999997,4.0,19.0
NGTS_Silt_HALB01,7.6,7.594999999999999,7.594999999999999,0.7968,8.609,181.015,1.0180859999999998,4.0,18.99
NGTS_Silt_HALB01,7.79,7.784999999999999,7.784999999999999,0.7849000000000002,7.697,204.384,0.91365,4.0,19.33
NGTS_Silt_HALB01,8.05,8.045,8.045,0.7491,7.71,196.449,0.9399530000000003,3.7,19.06
NGTS_Silt_HALB01,8.38,8.375,8.375,0.9298,10.377,209.411,1.04997,4.0,19.09
NGTS_Silt_HALB01,8.6,8.594999999999999,8.594999999999999,1.0009000000000001,11.049,210.84,1.0426829999999998,4.0,19.07
NGTS_Silt_HALB01,8.6,8.594999999999999,8.594999999999999,1.0009000000000001,11.049,210.84,1.0426829999999998,4.0,19.07
NGTS_Silt_HALB01,10.05,10.045,10.045,0.9945000000000002,10.515,249.15499999999997,0.9908339999999999,4.0,19.28
NGTS_Silt_HALB01,10.37,10.364999999999998,10.364999999999998,0.9376,9.402000000000003,272.934,0.926202,4.0,19.297955263234144
NGTS_Silt_HALB01,10.5,10.495,10.495,0.9952,10.884999999999998,264.582,1.016797,4.0,19.0
NGTS_Silt_HALB01,10.5,10.495,10.495,0.9952,10.884999999999998,264.582,1.016797,4.0,19.0
NGTS_Silt_HALB01,10.78,10.775,10.775,1.0258999999999998,12.360000000000001,260.526,1.1237439999999999,4.0,19.85
NGTS_Silt_HALB01,12.05,12.045,12.045,1.1407,14.720000000000002,279.548,1.2085509999999997,4.0,19.43
NGTS_Silt_HALB01,12.35,12.344999999999999,12.344999999999999,1.2455000000000003,13.639999999999999,301.268,1.02488,4.0,19.885934644142896
NGTS_Silt_HALB01,12.38,12.375,12.375,1.2834,14.52,299.42799999999994,1.060186,4.0,19.53
NGTS_Silt_HALB01,12.6,12.594999999999999,12.594999999999999,1.2643,14.822999999999999,289.641,1.101121,4.0,19.55
NGTS_Silt_HALB02,3.2,3.1950000000000003,3.1950000000000003,0.8801,11.785,107.22499999999998,1.2886099999999998,3.9,19.77407773349656
NGTS_Silt_HALB02,3.36,3.3550000000000004,3.3550000000000004,2.6018,5.602,145.671,0.21935200000000005,4.3,20.316547612821207
NGTS_Silt_HALB02,3.64,3.6349999999999993,3.6349999999999993,1.7328,24.169999999999998,70.40500000000002,1.3939469999999998,4.2,19.1361293652701
NGTS_Silt_HALB02,4.4,4.395,4.395,4.6013,12.549,135.57599999999996,0.27781,5.9,18.954434058068927
NGTS_Silt_HALB02,5.17,5.165,5.165,0.46109999999999995,5.335000000000001,105.80000000000001,1.0896339999999998,3.0,18.94007805181849
NGTS_Silt_HALB02,5.3,5.295,5.295,0.5787,6.64,111.27499999999999,1.0929229999999996,3.4,18.871746489387718
NGTS_Silt_HALB02,6.2,6.195000000000001,6.195000000000001,0.6885000000000001,8.559000000000001,109.21500000000002,1.187992,4.0,18.975745161317825
NGTS_Silt_HALB02,7.1,7.094999999999999,7.094999999999999,0.7995000000000001,10.108,121.11500000000001,1.213893,4.0,19.094400255263412
NGTS_Silt_HALB02,8.0,7.994999999999999,7.994999999999999,0.859,10.349,150.092,1.1473,4.0,19.16521399030799
NGTS_Silt_HALB02,8.9,8.895,8.895,0.9398000000000002,10.94,174.095,1.104779,4.0,19.21041121729231
NGTS_Silt_HALB02,9.49,9.485,9.485,0.8506,7.9300000000000015,204.31999999999996,0.872141,4.0,19.298668098267278
NGTS_Silt_HALB02,10.7,10.694999999999999,10.694999999999999,1.0686,10.986,251.74799999999996,0.9626149999999999,4.0,19.300025380287963
NGTS_Silt_HALB02,11.6,11.594999999999999,11.594999999999999,1.346,14.625,272.58700000000005,1.025803,4.0,19.545115491142447
NGTS_Silt_HALB02,12.5,12.495,12.495,1.7998,17.672,303.4339999999999,0.9363059999999999,5.0,19.67358449007949
NGTS_Silt_HALB02,13.4,13.395,13.395,2.1841999999999997,13.249,336.561,0.573679,5.0,20.1180204423777
NGTS_Silt_HALB02,14.24,14.235,14.235,1.8718000000000004,12.475,335.27500000000003,0.632932,5.0,20.375329587156507
NGTS_Silt_HALB03,5.32,5.3149999999999995,5.3149999999999995,0.8702,7.797,123.233,0.8798259999999999,4.0,19.41
NGTS_Silt_HALB03,5.32,5.3149999999999995,5.3149999999999995,0.8702,7.797,123.233,0.8798259999999999,4.0,19.41
NGTS_Silt_HALB03,5.42,5.415,5.415,0.8143999999999998,7.2379999999999995,120.12399999999998,0.8617709999999998,4.0,19.62
NGTS_Silt_HALB03,7.5,7.495,7.495,0.9889999999999999,8.756,145.65,0.8495610000000001,4.0,19.26
NGTS_Silt_HALB03,7.57,7.5649999999999995,7.5649999999999995,0.9296999999999999,8.497000000000002,144.66899999999998,0.8752569999999998,4.0,18.55
NGTS_Silt_HALB03,7.57,7.5649999999999995,7.5649999999999995,0.9296999999999999,8.497000000000002,144.66899999999998,0.8752569999999998,4.0,18.55
NGTS_Silt_HALB03,8.28,8.275,8.275,0.9292999999999999,8.056000000000003,172.03000000000003,0.783435,3.7,19.74
NGTS_Silt_HALB03,8.46,8.454999999999998,8.454999999999998,0.9921,9.519000000000002,166.855,0.916178,4.0,18.79
NGTS_Silt_HALB03,10.25,10.245,10.245,0.9981000000000002,8.267,211.65099999999998,0.735514,3.7,18.88
NGTS_Silt_HALB03,10.25,10.245,10.245,0.9981000000000002,8.267,211.65099999999998,0.735514,3.7,18.88
NGTS_Silt_HALB03,10.33,10.325,10.325,0.9875,8.075000000000001,213.745,0.7672359999999999,4.0,19.71
NGTS_Silt_HALB03,10.33,10.325,10.325,0.9875,8.075000000000001,213.745,0.7672359999999999,4.0,19.71
NGTS_Silt_HALB03,14.31,14.304999999999998,14.304999999999998,1.4772999999999998,12.31,271.2990000000001,0.7919849999999999,4.9,19.97
NGTS_Silt_HALB03,14.42,14.415000000000001,14.415000000000001,1.3331,12.61,280.8229999999999,0.8928539999999998,4.2,20.01
NGTS_Silt_HALB04,5.27,5.264999999999999,5.264999999999999,0.7150000000000001,8.67,38.288000000000004,1.264528,3.6,19.45
NGTS_Silt_HALB04,5.28,5.275,5.275,0.655,8.562,38.885000000000005,1.3680280000000002,3.5,18.93
NGTS_Silt_HALB04,5.28,5.275,5.275,0.655,8.562,38.885000000000005,1.3680280000000002,3.5,18.93
NGTS_Silt_HALB04,7.03,7.025,7.025,0.8570000000000002,22.456,76.17399999999999,2.5560850000000004,3.0,18.63
NGTS_Silt_HALB04,7.03,7.025,7.025,0.8570000000000002,22.456,76.17399999999999,2.5560850000000004,3.0,18.8
NGTS_Silt_HALB04,7.03,7.025,7.025,0.8570000000000002,22.456,76.17399999999999,2.5560850000000004,3.0,19.31
NGTS_Silt_HALB04,7.03,7.025,7.025,0.8570000000000002,22.456,76.17399999999999,2.5560850000000004,3.0,19.41
NGTS_Silt_HALB04,8.02,8.014999999999999,8.014999999999999,0.7599999999999999,18.131,167.70300000000003,2.2447540000000004,3.0,19.18
NGTS_Silt_HALB04,8.02,8.014999999999999,8.014999999999999,0.7599999999999999,18.131,167.70300000000003,2.2447540000000004,3.0,19.33
NGTS_Silt_HALB04,8.02,8.014999999999999,8.014999999999999,0.7599999999999999,18.131,167.70300000000003,2.2447540000000004,3.0,19.87
NGTS_Silt_HALB04,8.17,8.165000000000001,8.165000000000001,0.8049999999999999,20.281,163.463,2.386021,3.0,19.52
NGTS_Silt_HALB04,8.36,8.355,8.355,0.7689999999999999,17.919999999999998,183.54999999999998,2.1797680000000006,3.0,19.15
NGTS_Silt_HALB04,8.36,8.355,8.355,0.7689999999999999,17.919999999999998,183.54999999999998,2.1797680000000006,3.0,19.15
NGTS_Silt_HALB04,8.4,8.395,8.395,0.7699999999999999,18.383000000000003,183.19700000000003,2.2338750000000003,3.0,19.46
NGTS_Silt_HALB04,8.42,8.415000000000001,8.415000000000001,0.7699999999999999,18.569,181.81400000000002,2.2581440000000006,3.0,19.56
NGTS_Silt_HALB04,10.07,10.065000000000001,10.065000000000001,0.9549999999999997,20.128,207.03299999999996,1.9863430000000002,3.5,19.14
NGTS_Silt_HALB04,10.07,10.065000000000001,10.065000000000001,0.9549999999999997,20.128,207.03299999999996,1.9863430000000002,3.5,19.1
NGTS_Silt_HALB04,10.07,10.065000000000001,10.065000000000001,0.9549999999999997,20.128,207.03299999999996,1.9863430000000002,3.5,20.04
NGTS_Silt_HALB04,11.45,11.444999999999999,11.444999999999999,0.9459999999999997,18.083000000000002,281.40700000000004,1.759564,4.0,19.25
NGTS_Silt_HALB04,11.45,11.444999999999999,11.444999999999999,0.9459999999999997,18.083000000000002,281.40700000000004,1.759564,4.0,19.25
NGTS_Silt_HALB04,11.45,11.444999999999999,11.444999999999999,0.9459999999999997,18.083000000000002,281.40700000000004,1.759564,4.0,19.37
NGTS_Silt_HALB04,11.45,11.444999999999999,11.444999999999999,0.9459999999999997,18.083000000000002,281.40700000000004,1.759564,4.0,19.47
NGTS_Silt_HALB04,12.58,12.575000000000001,12.575000000000001,0.8939999999999999,18.250000000000004,313.361,1.856355,3.7,19.12
NGTS_Silt_HALB04,13.55,13.544999999999998,13.544999999999998,1.001,21.3,296.872,1.9637109999999995,3.8,19.77
NGTS_Silt_HALB04,14.48,14.475,14.475,1.208,23.310000000000002,282.842,1.8064359999999997,4.0,20.26
NGTS_Silt_HALB04,14.48,14.475,14.475,1.208,23.310000000000002,282.842,1.8064359999999997,4.0,20.23
NGTS_Silt_HALB04,14.48,14.475,14.475,1.208,23.310000000000002,282.842,1.8064359999999997,4.0,20.26
NGTS_Silt_HALB04,14.48,14.475,14.475,1.208,23.310000000000002,282.842,1.8064359999999997,4.0,20.23
NGTS_Silt_HALB04,14.58,14.575,14.575,1.214,23.355999999999998,280.403,1.799534,4.0,20.69
NGTS_Silt_HALB04,14.6,14.594999999999999,14.594999999999999,1.226,22.406999999999996,283.94700000000006,1.7086209999999997,4.0,20.08
NGTS_Silt_HALB04,14.6,14.594999999999999,14.594999999999999,1.226,22.406999999999996,283.94700000000006,1.7086209999999997,4.0,20.78
NGTS_Silt_HALB04,14.6,14.594999999999999,14.594999999999999,1.226,22.406999999999996,283.94700000000006,1.7086209999999997,4.0,20.08
NGTS_Silt_HALB04,14.6,14.594999999999999,14.594999999999999,1.226,22.406999999999996,283.94700000000006,1.7086209999999997,4.0,20.69
NGTS_Silt_HALB04,14.6,14.594999999999999,14.594999999999999,1.226,22.406999999999996,283.94700000000006,1.7086209999999997,4.0,20.78
NGTS_Silt_HALB05,9.35,9.345,9.345,0.82,18.608999999999998,195.434,2.123354999999999,3.0,20.05
NGTS_Silt_HALB05,9.45,9.444999999999999,9.444999999999999,0.7809999999999999,17.519999999999996,225.888,2.069431,3.0,18.7
NGTS_Silt_HALB05,9.57,9.565000000000001,9.565000000000001,0.86,17.474999999999998,211.67999999999995,1.900949,3.4,19.39
NGTS_Silt_HALB05,9.6,9.595,9.595,0.8539999999999999,18.429000000000002,213.767,2.0124,3.1,19.25
NGTS_Silt_HALB05,12.5,12.495,12.495,0.899,18.159999999999997,318.63000000000005,1.831827,4.0,19.56
NGTS_Silt_HALB05,12.71,12.704999999999998,12.704999999999998,0.8739999999999999,17.097,329.196,1.764329,4.0,19.87
NGTS_Silt_HALB06,8.0,7.994999999999999,7.994999999999999,0.751,18.418,164.079,2.310415,3.0,18.912424378709822
NGTS_Silt_HALB06,8.32,8.315,8.315,0.7680000000000001,17.893,183.13299999999998,2.179266,3.0,19.65
NGTS_Silt_HALB06,8.47,8.465,8.465,0.761,18.203000000000003,187.679,2.233377,3.0,19.67
NGTS_Silt_HALB06,8.65,8.645,8.645,0.8480000000000001,19.268,176.95,2.1455580000000003,3.0,19.1
NGTS_Silt_HALB06,8.72,8.715,8.715,0.833,20.337,164.45700000000002,2.3119349999999996,3.0,19.20316222624551
NGTS_Silt_HALB06,9.53,9.525,9.525,0.8430000000000002,16.566000000000006,224.51499999999996,1.8291639999999998,3.5,18.832633177229773
NGTS_Silt_HALB06,9.93,9.925,9.925,0.8150000000000001,17.35,227.79399999999998,1.9694129999999999,3.1,19.7
NGTS_Silt_HALB06,10.08,10.075,10.075,0.953,20.512,205.58699999999996,2.028983,3.4,19.74
NGTS_Silt_HALB06,11.4,11.395,11.395,0.889,16.628,298.34700000000004,1.707304,3.8,19.7
NGTS_Silt_HALB06,12.53,12.525,12.525,0.8899999999999999,18.346,312.42,1.872332,3.7,19.240030237580996
NGTS_Silt_HALB06,12.95,12.945000000000002,12.945000000000002,1.0150000000000001,19.805999999999997,296.4919999999999,1.7997830000000001,4.0,19.96
NGTS_Silt_HALB06,13.07,13.065000000000001,13.065000000000001,0.946,20.875999999999998,297.7219999999999,2.0205610000000003,4.0,19.92
PITS_Rhesi_KB02,12.9,12.9,12.9,0.69,9.5,372.5,1.28,4.0,17.5766329258976
PITS_Rhesi_KB02,12.9,12.9,12.9,0.69,9.5,372.5,1.28,4.0,17.9247835497836
PITS_Rhesi_KB02,12.9,12.9,12.9,0.69,9.5,372.5,1.28,4.0,17.9247835497836
PITS_Seekirchen_BS01,4.7,4.8,4.8,0.48,8.8,310.5,1.67,3.0,17.9247835497836
PITS_Seekirchen_BS01,4.7,4.8,4.8,0.48,8.8,310.5,1.67,3.0,17.8
